# energy mu dmude
6.017589999999999236e+03 -6.676476417031890209e-01 2.046118293453120379e-02
6.017789999999999964e+03 -6.654235961413700329e-01 2.052906305175852819e-02
6.017989999999999782e+03 -6.631736742001359541e-01 1.733533794491087798e-02
6.018189999999999600e+03 -6.616828028303940457e-01 1.426202134904817377e-02
6.018389999999999418e+03 -6.601384132492580381e-01 1.360348082259476427e-02
6.018589999999999236e+03 -6.587987211145069910e-01 1.150722469922134047e-02
6.018789999999999964e+03 -6.577355629600539766e-01 9.820111939323398001e-03
6.018989999999999782e+03 -6.567831763989779859e-01 8.022722005649265270e-03
6.019189999999999600e+03 -6.561326398285299843e-01 4.946458557415547679e-03
6.019389999999999418e+03 -6.558864621278870377e-01 7.184752406878420474e-04
6.019589999999999236e+03 -6.562065314012760497e-01 -7.076196172324583297e-04
6.019789999999999964e+03 -6.562877381530479726e-01 -1.323305132824718986e-03
6.019989999999999782e+03 -6.567491485611179902e-01 -4.215398498776060793e-03
6.020189999999999600e+03 -6.574942847827159875e-01 -6.388941906248761342e-03
6.020389999999999418e+03 -6.584546692346949781e-01 -8.873633345953556295e-03
6.020589999999999236e+03 -6.597702088497889861e-01 -8.058526662976349050e-03
6.020789999999999964e+03 -6.605434716291970210e-01 -8.465857798291395037e-03
6.020989999999999782e+03 -6.619525210693539830e-01 -1.186085780003783528e-02
6.021189999999999600e+03 -6.635051641335569794e-01 -1.163378133354790560e-02
6.021889999999999418e+03 -6.684990383139379766e-01 -1.016383787382004952e-02
6.022589999999999236e+03 -6.725075581331240171e-01 -6.370570356352981724e-03
6.023289999999999964e+03 -6.744535994098329601e-01 -4.250282644385690615e-04
6.023989999999999782e+03 -6.736849663563300172e-01 6.359333598013791264e-03
6.024689999999999600e+03 -6.701798758002269762e-01 1.204805532970385125e-02
6.025389999999999418e+03 -6.648404411373289857e-01 1.495856770514114760e-02
6.026089999999999236e+03 -6.589967980421369553e-01 1.472456580832707217e-02
6.026789999999999964e+03 -6.538453803533440523e-01 1.232585009066965165e-02
6.027489999999999782e+03 -6.499290689470410554e-01 8.719811699162933333e-03
6.029183694999999716e+03 -6.432954569633689834e-01 7.071871340693753130e-03
6.030189582999999402e+03 -6.405841984579030424e-01 4.341416675507773701e-03
6.031207661999999800e+03 -6.394609676670389709e-01 1.853060644608679058e-03
6.032237932999999430e+03 -6.396287870722330293e-01 3.917526686328034612e-04
6.033280395999999200e+03 -6.402325238510599981e-01 6.845326881620866256e-04
6.034335051000000021e+03 -6.400570377873679995e-01 2.633145534895587822e-03
6.035401897999999164e+03 -6.382931860904079713e-01 4.945218160255995463e-03
6.036480936999999358e+03 -6.352479489125779644e-01 6.510856449476500919e-03
6.037572166999999354e+03 -6.314793631530869478e-01 5.885925946212107115e-03
6.038675589999999829e+03 -6.291447008376339634e-01 2.886806944617168347e-03
6.039791203999999198e+03 -6.291278161615510012e-01 -8.040187549170997377e-04
6.040919010999999955e+03 -6.315193961506549991e-01 -3.794148423006306857e-03
6.042059008999999605e+03 -6.354200762708129835e-01 -5.029199763751253903e-03
6.043211198999999397e+03 -6.395040532335399819e-01 -4.485304812896967475e-03
6.044375581999999667e+03 -6.427665561061639554e-01 -3.762090570296341020e-03
6.045552155999999741e+03 -6.459562108897950461e-01 -4.554447915893764139e-03
6.046740921999999955e+03 -6.503615517881670138e-01 -6.574860837054984433e-03
6.047941878999999972e+03 -6.564005044752180273e-01 -8.950829412511834143e-03
6.049155028999999558e+03 -6.642043174019289786e-01 -1.117240954812637882e-02
6.050380370999999286e+03 -6.734921841068219894e-01 -1.237916342410384785e-02
6.051617903999999726e+03 -6.831726320630699956e-01 -1.222048334863628898e-02
6.052867629999999735e+03 -6.924217839647069939e-01 -1.096088603077957462e-02
6.054129546999999548e+03 -7.004721295578849594e-01 -9.207640970435870126e-03
6.055403656999999839e+03 -7.073374345433800503e-01 -7.164481524037371978e-03
6.056689957999999933e+03 -7.125288428346659986e-01 -5.512734784996526152e-03
6.057988450999999259e+03 -7.170586661095710301e-01 -4.085214081129508699e-03
6.059299135999999635e+03 -7.202041350243739704e-01 -1.666737175009207162e-03
6.060622012999999242e+03 -7.211502855935270073e-01 2.004117049431503733e-03
6.061957081999999900e+03 -7.187339620897189585e-01 5.979366714295536629e-03
6.063304341999999451e+03 -7.135469826661580139e-01 9.280836571465733015e-03
6.064663794999999482e+03 -7.059329362361770333e-01 1.174428130320628177e-02
6.066035439999999653e+03 -6.967693650336179712e-01 1.354035926495181057e-02
6.067419275999999627e+03 -6.861651769664790512e-01 1.470075330698364380e-02
6.068815304999999171e+03 -6.749753667944290436e-01 1.345767898409883437e-02
6.070223524999999427e+03 -6.661806234767819745e-01 7.719141531865977152e-03
6.071643936999999823e+03 -6.641330008058949907e-01 -6.326322711509883238e-04
6.073076540999999452e+03 -6.689199567606689545e-01 -7.647936428546419849e-03
6.074521336999999221e+03 -6.784807558575459696e-01 -1.171613677723513762e-02
6.075978325000000041e+03 -6.901644203017029966e-01 -1.326639945053871214e-02
6.077447504999999182e+03 -7.025072185691449977e-01 -1.377245965298439477e-02
6.078928876999999375e+03 -7.152480467652739815e-01 -1.382422493753973809e-02
6.080422439999999369e+03 -7.278865154348119759e-01 -1.299917426929310914e-02
6.081928195999999843e+03 -7.394151533991220049e-01 -1.036462999927076183e-02
6.083446142999999211e+03 -7.476782226561019540e-01 -5.213102182719279651e-03
